session_id,user_id,charger_id,session_duration,power_usage,time_of_day,location,policy_type,role,behavior_context,risk_score,access_granted_ai,access_granted_noai,decision_latency_ai,decision_latency_noai,blockchain_delay,pet_time,ai_override,session_validity
6346,8,7,24,4.08,off_hours,London,RBAC,User,normal,0.451907792232868,True,True,167.6784676730559,132.76295680169767,151.44965834032837,73.39002543070293,False,valid
6347,7,6,107,3.69,evening,Manchester,RBAC,User,anomalous,0.8381161617796443,False,False,155.0536946681392,145.77994807802625,206.96727202281917,93.00931215929236,False,valid
6348,14,3,57,15.76,evening,London,ABAC,User,normal,0.32902568200758886,True,True,159.7876292716537,112.26288083683419,252.3985952502754,83.46070784554203,False,valid
6349,9,9,16,1.33,morning,Manchester,RBAC,User,anomalous,0.8949158459537356,False,False,198.3549864428506,156.01290662264577,143.66270646818276,71.92719516248317,False,valid
6350,17,1,53,11.0,afternoon,Manchester,RBAC,User,normal,0.13420836792482874,True,True,211.92841974719454,136.28484400972775,201.3744014930745,104.03841155322185,False,valid
6351,19,5,21,3.67,afternoon,London,MAC,User,normal,0.29214121406628246,True,True,194.80839174397371,144.07032377347844,172.90994100366993,75.85826471963891,False,valid
6352,6,6,68,18.87,morning,Manchester,MAC,User,normal,0.40066683742408843,True,True,173.30486438539384,141.7857303203042,122.50412712642319,94.06419844043032,False,valid
6353,19,6,46,21.14,afternoon,Manchester,RBAC,User,normal,0.10601795418104118,True,True,187.2282605455586,122.23484919053564,209.75153408899737,78.78910713939696,False,valid
6354,18,1,98,21.14,off_hours,London,RBAC,Admin,normal,0.5862532930621617,True,True,168.78579953138367,108.41700554112667,94.55019893077107,56.088449169370854,False,valid
6355,1,8,33,10.39,afternoon,London,RBAC,Fleet,normal,0.2531538840296759,True,True,186.43206927413814,139.2415006451329,229.6614652334919,64.13775764912864,False,valid
6356,5,1,23,14.61,morning,London,MAC,User,normal,0.22254984418213816,True,True,172.0098108201009,88.974870448539,219.52169597792607,86.88189025776052,False,valid
6357,13,3,114,13.67,afternoon,London,MAC,User,normal,0.17783793177946935,True,True,194.1759803950503,108.40613826480556,278.8596038227908,67.17808029682571,False,valid
6358,11,8,15,8.48,morning,London,RBAC,Admin,normal,0.3091680550278935,True,True,169.7368884262374,135.5654998290129,178.54058612814708,83.52491538912847,False,valid
6359,9,8,102,10.44,afternoon,Manchester,MAC,Admin,normal,0.2604973432893841,True,True,176.67150727943203,96.8393720011008,228.32847221820344,68.64265507567755,False,valid
6360,10,1,54,2.54,afternoon,London,DAC,User,normal,0.15461829288906664,True,True,192.95161630233034,81.054327503114,183.34216099079757,81.02630171021497,False,valid
6361,20,1,75,17.75,afternoon,London,DAC,User,normal,0.2242691310130645,True,True,187.7647004288734,108.18319646708892,249.14157213032684,108.40930479760497,False,valid
6362,19,8,112,6.21,evening,Manchester,DAC,Fleet,normal,0.38986370338386395,True,True,194.86959971358834,132.1201809753452,211.03852954942028,84.27890019173502,False,valid
6363,2,2,62,10.78,morning,Manchester,MAC,Admin,anomalous,0.714569045703733,False,False,208.8494535665769,98.0939108568284,184.18409957615432,86.30093898498586,False,valid
6364,8,5,38,11.2,off_hours,Birmingham,RBAC,User,normal,0.18470144284014062,True,True,157.37090102650754,129.42471340089,198.13664008457178,72.23420585045842,False,valid
6365,18,8,24,12.86,off_hours,Birmingham,RBAC,User,normal,0.4299443089178061,True,True,152.6621141326824,61.09186362360031,131.3946529013217,52.52570862671719,False,valid
6366,18,5,54,18.21,morning,Birmingham,MAC,User,normal,0.26198148430032125,True,True,183.48099121830185,136.2734035460166,256.76015069399887,83.32594798460869,False,valid
6367,2,7,106,15.59,evening,London,RBAC,User,normal,0.22960976481391268,True,True,195.70149998719117,96.56337360151142,230.07924104687729,93.38901333972161,False,valid
6368,15,6,92,14.99,afternoon,Manchester,RBAC,Admin,normal,0.16703035963847263,True,True,149.49152305600782,100.88447950865019,72.9521941008121,77.18483690516683,False,valid
6369,17,5,14,12.16,afternoon,Manchester,RBAC,Fleet,normal,0.23940955810916642,True,True,175.08620631735172,165.22483778255634,176.4042326412666,80.64599895495317,False,valid
6370,15,3,36,3.2,morning,Birmingham,MAC,User,normal,0.21858922592749577,True,True,190.8832062718101,124.32329932055215,242.32165359727435,97.01734839138047,False,valid
6371,20,6,56,9.56,afternoon,London,RBAC,User,normal,0.22517643067694404,True,True,179.86779064712394,95.12889161298799,208.62908995165677,53.41898446580298,False,valid
6372,15,9,19,21.11,off_hours,Manchester,RBAC,User,normal,0.3018427050722275,True,True,163.13829706545283,136.04236252406824,205.5601293370476,95.33510338446106,False,valid
6373,13,7,105,21.91,morning,Manchester,ABAC,Admin,normal,0.3510283750991223,True,True,150.43409656225796,109.72283607228479,217.45606854831223,54.276941472881006,False,valid
6374,18,10,88,16.39,morning,London,DAC,Admin,normal,0.2598641515318655,True,True,170.5732190750268,117.29456033130322,223.65998072016433,86.87781693566359,False,valid
6375,15,1,7,5.93,morning,Manchester,RBAC,User,normal,0.2720971792527046,True,True,176.69826053570344,120.08356226057086,182.2820702323583,69.4478515462787,False,valid
6376,18,5,41,3.32,afternoon,London,ABAC,Admin,normal,0.16610230963776607,True,True,195.5800944001611,139.00656855677659,209.0644754022644,78.53122945461632,False,valid
6377,19,7,44,9.83,off_hours,Manchester,RBAC,User,normal,0.2842807773597549,True,True,155.74569113427464,115.74667244799205,200.35061624262076,78.90231753848228,False,valid
6378,18,7,76,19.02,afternoon,Manchester,RBAC,Admin,normal,0.29497914672550585,True,True,172.94317605835323,98.9729267261048,178.53538781961262,81.82696293658397,False,valid
6379,15,7,44,16.21,morning,London,RBAC,User,normal,0.22843754665131777,True,True,136.70107823967123,107.31463252583164,179.8509506292134,67.8770327879102,False,valid
6380,10,6,112,19.58,afternoon,Birmingham,MAC,User,normal,0.2835628217540304,True,True,188.51904004059818,116.21156972210977,199.9750585006364,105.3775116808683,False,valid
6381,16,2,60,14.01,afternoon,Birmingham,DAC,User,normal,0.32880456110768264,True,False,190.18275050199983,109.41484557045627,204.4957367934285,53.21530521611486,True,valid
6382,9,2,27,3.91,morning,London,ABAC,User,normal,0.20775326597256752,True,True,192.69515848973754,115.10032698400474,208.95594204164578,84.27331624191274,False,valid
6383,2,10,108,3.59,afternoon,London,RBAC,User,normal,0.0660336682969801,True,True,194.94760131117516,130.11999936855398,259.03166715177804,72.52216895743634,False,valid
6384,13,6,15,2.2,morning,Manchester,MAC,Admin,normal,0.329484858123426,True,True,228.4868884580313,112.46587484384125,188.6161040179683,72.2034758667116,False,valid
6385,1,1,114,13.0,evening,Manchester,RBAC,User,normal,0.17992957113798022,True,True,149.24928843061514,93.54625058433795,167.33618460772277,88.25953731771723,False,valid
6386,8,6,68,6.25,afternoon,Manchester,RBAC,User,normal,0.2916215502595036,True,True,190.62189833789054,135.17089825889005,185.02213193474472,74.44102456557059,False,valid
6387,6,5,12,16.48,evening,Birmingham,MAC,User,normal,0.35363172679160093,True,True,170.71440364082972,119.34300905006525,208.9756803386074,57.048647676176884,False,valid
6388,19,1,97,15.47,off_hours,anomaly,MAC,User,normal,0.3065970396643654,False,True,168.28214468376348,134.46211648108098,142.84736890272706,96.0345581094353,True,valid
6389,19,5,98,7.82,off_hours,Manchester,MAC,User,normal,0.43468441991522877,True,True,193.03269102097588,117.55676026719689,193.98591385279838,56.69494285320282,False,valid
6390,2,4,60,4.88,morning,London,ABAC,User,normal,0.1536872113087998,True,True,161.13072847037887,112.08065211056747,166.405483289995,88.72654524405561,False,valid
6391,18,9,64,3.33,off_hours,Manchester,MAC,Admin,normal,0.47542250708208816,True,True,208.4937257272775,93.62574374704423,192.21561664505907,68.73457537402868,False,valid
6392,18,1,14,16.54,evening,Manchester,RBAC,Fleet,normal,0.35726815277579366,True,True,159.2213888003377,129.25565199617006,187.4711560376088,90.98850232518734,False,valid
6393,15,10,43,10.57,evening,Birmingham,RBAC,User,normal,0.4080464463740767,True,True,192.5828899089689,113.46972187082426,140.87469296423592,92.28792781476761,False,valid
6394,16,3,32,7.93,morning,London,MAC,User,anomalous,0.7991570929003979,False,False,190.13976509274434,88.3372613201331,253.4509622379582,70.1730260245881,False,valid
6395,13,2,53,19.02,morning,Manchester,RBAC,Admin,anomalous,0.8239164182830939,False,False,202.0025634725045,98.6757320072582,173.0053548378869,67.50585100622573,False,valid
6396,5,1,40,13.55,off_hours,Manchester,RBAC,User,anomalous,0.9504044421308651,False,False,194.3695698290231,136.68527632870064,161.01596212670648,124.38642146072176,False,valid
6397,18,2,17,11.97,morning,Manchester,MAC,Admin,normal,0.19599558070254014,True,True,171.72050001025582,150.41616433273097,172.5900639898341,75.66703420979422,False,valid
6398,5,7,100,16.66,morning,London,MAC,Admin,normal,0.36652320682196077,True,True,217.92484337548564,109.07314602424673,189.3212584181179,64.57640529268299,False,valid
6399,16,5,40,18.16,afternoon,Birmingham,RBAC,User,normal,0.23593715600255688,True,True,192.05843585292325,116.1265700207791,199.0070355974323,62.35168169935563,False,valid
6400,6,2,105,15.47,off_hours,Manchester,RBAC,User,normal,0.3373009292470282,True,True,179.29766360376036,130.804865975704,208.05021090654913,46.934651593870555,False,valid
6401,7,4,30,10.35,afternoon,Birmingham,MAC,User,normal,0.17501056693076023,True,True,186.611892438781,142.7321769761869,214.45899834044243,92.03317248585697,False,valid
6402,1,6,90,9.09,off_hours,London,MAC,User,normal,0.3467124197606372,True,False,196.5850655881872,120.08047160092838,243.05003928962077,61.120556285663554,True,valid
6403,8,8,8,17.25,afternoon,Manchester,MAC,User,normal,0.14044660229269362,True,True,167.31785385903493,121.3838828220894,193.8969946763687,58.12932775721224,False,valid
6404,7,6,99,11.97,morning,anomaly,ABAC,User,normal,0.12360101296631504,True,True,166.34057612774978,120.4174260088445,167.97684618268056,80.79111598447166,False,valid
6405,7,6,86,15.85,afternoon,Birmingham,RBAC,Admin,normal,0.18459914627607132,True,True,163.23130843374975,114.24018142652686,201.87394828822184,98.79485138992538,False,valid
6406,7,6,68,19.72,evening,Birmingham,ABAC,Fleet,normal,0.33916807750459965,True,True,205.09957837037248,97.23398772711423,231.02531902252085,71.03336740921715,False,valid
6407,1,5,42,20.25,afternoon,London,RBAC,User,normal,0.13292713931254552,True,True,175.8292557835349,134.50932120224442,174.04278238380496,81.84960169786416,False,valid
6408,12,5,92,6.98,afternoon,Manchester,RBAC,User,normal,0.18027390776199004,True,True,202.19019122273218,90.09457252788161,213.2515014609017,75.50041705354924,False,valid
6409,11,6,91,5.11,morning,London,RBAC,User,normal,0.11901712358840416,True,True,170.16935653697834,142.79805682571288,220.96524780457878,67.9060158142106,False,valid
6410,16,6,26,6.63,afternoon,London,RBAC,Admin,normal,0.31443815908528316,True,True,155.13559535663256,124.92717917796963,217.50185130379725,88.85552207048437,False,valid
6411,1,1,6,16.83,evening,London,RBAC,Admin,anomalous,0.9187329156122526,False,False,219.53162617047738,123.98786630333441,152.79892413111935,78.64543837567905,False,valid
6412,6,7,35,8.9,afternoon,Manchester,RBAC,User,normal,0.11018891460297617,True,True,154.25117516896339,121.00788465005012,235.22879295103127,75.77972052259597,False,valid
6413,5,6,15,4.81,morning,Birmingham,ABAC,User,normal,0.1661299848900975,True,True,151.5442167721791,135.70112979769007,291.3231333495946,80.6597604312309,False,valid
6414,12,6,96,3.25,morning,Manchester,RBAC,Admin,normal,0.28516350330594714,True,True,168.86767978063935,129.63625181541258,192.27590800160553,93.14188886799114,False,valid
6415,17,1,50,8.01,afternoon,Birmingham,RBAC,User,anomalous,0.7272095251121942,False,False,147.3178403638762,117.17374897872266,188.24801949608388,97.51198562158254,False,invalid
6416,13,7,100,4.03,off_hours,London,ABAC,User,normal,0.42973162365831,True,True,159.16813262891137,91.34993627932545,245.353680145057,89.03812661247407,False,valid
6417,5,6,66,4.45,afternoon,Birmingham,RBAC,User,normal,0.13410967014557723,True,True,209.40701241270986,134.78304399728586,180.6914456621229,51.60446776412503,False,valid
6418,15,10,73,15.42,morning,London,ABAC,User,normal,0.14250003239205516,False,True,167.13656018732007,133.691504957939,191.3803632025924,68.92865296118886,True,valid
6419,2,2,68,1.61,afternoon,Manchester,MAC,User,normal,0.2139746543768274,True,False,153.16926464362044,99.6797179932919,197.6965761237762,67.42168722242398,True,valid
6420,2,8,106,3.65,evening,Manchester,MAC,User,anomalous,0.8319579998676018,False,False,195.54928674867702,88.76970394037185,212.56303684362715,102.63892356069786,False,valid
6421,20,8,14,18.76,afternoon,Birmingham,RBAC,Admin,normal,0.28148693874217867,True,True,176.32750968613752,104.5882224130218,158.2570546838586,84.37024742787266,False,valid
6422,16,7,44,18.77,afternoon,anomaly,MAC,User,normal,0.11903876309240108,True,True,205.6534922740282,109.06073306332618,201.16875497153873,102.76472024151789,False,valid
6423,12,7,114,8.05,evening,London,ABAC,User,anomalous,0.7963008924119805,False,False,188.75969728120498,111.62834536273071,158.27832067356343,83.63340560109708,False,valid
6424,4,7,28,3.03,evening,London,ABAC,User,normal,0.22094799079775063,True,True,165.40871093523234,77.50960776883704,210.4378432194256,44.64301226767147,False,valid
6425,9,4,103,15.86,morning,Manchester,DAC,Admin,normal,0.3023186805864756,True,True,148.85772397619388,113.85273138308989,211.5860201347558,48.04229729987847,False,valid
6426,12,1,48,8.69,morning,Manchester,ABAC,Admin,normal,0.1873334834386049,True,True,200.80623565098037,87.19105233660912,180.90131886804352,76.33782033701237,False,valid
6427,2,9,116,2.15,afternoon,Manchester,RBAC,Fleet,normal,0.19304092756816812,True,True,165.78963285882122,115.79228003270796,196.85247936430903,38.48568756463318,False,valid
6428,8,1,64,4.48,evening,London,MAC,User,normal,0.339466764628897,True,True,203.61664846391102,118.08596343463726,238.0771085573093,45.54528712855577,False,valid
6429,14,5,66,4.05,off_hours,Birmingham,DAC,Admin,normal,0.5098526712327784,True,True,170.14775733596574,132.7517232010399,155.6715394005955,113.63977653216777,False,valid
6430,11,10,91,13.45,afternoon,London,DAC,User,normal,0.14221136596481992,True,True,127.98381672216411,93.55748279838116,221.34464873884247,84.34050233587679,False,valid
6431,8,9,21,19.88,evening,London,DAC,User,normal,0.3802117990428994,True,True,158.9775812341521,119.0504821820339,172.19000742010837,93.65623849967581,False,valid
6432,9,2,69,17.7,morning,London,RBAC,User,anomalous,0.6928273071172024,False,False,231.17340197200716,100.74240749409196,229.634422351162,78.87057165077219,False,valid
6433,7,5,99,12.57,off_hours,Birmingham,RBAC,User,normal,0.4057914196606491,True,True,160.08335629524032,117.16838512215598,198.23701069606724,85.54551755078629,False,valid
6434,14,1,99,9.98,evening,London,RBAC,User,normal,0.09558405093752548,True,True,169.77527834343263,118.02123329612431,175.9577823641812,104.0359180598448,False,valid
6435,7,2,110,14.07,evening,Birmingham,RBAC,User,normal,0.34238923037184066,True,True,165.79374461759232,127.1496610577799,197.6495908878182,94.05502268888733,False,valid
6436,10,1,61,10.43,morning,London,RBAC,User,normal,0.19755745312615441,True,True,173.48713069356927,133.8598057631691,217.38348656726373,75.22774393784577,False,valid
6437,7,3,59,6.32,morning,Manchester,MAC,Fleet,anomalous,0.8616662958320931,False,False,150.01501973315584,103.93883107864343,172.74299781022293,98.42979807237381,False,valid
6438,15,4,110,15.33,evening,anomaly,ABAC,User,normal,0.25827271162674137,True,True,176.31672211012926,140.32508679734832,204.34587300596127,68.56491941589758,False,valid
6439,18,1,57,19.36,morning,London,ABAC,User,normal,0.2065231620619491,True,True,148.23550612478152,87.62896858083545,184.25966922428006,42.336838923031095,False,valid
6440,13,10,60,8.96,morning,Birmingham,RBAC,Admin,normal,0.3388990364630076,True,True,125.49668803532535,117.24896211736242,151.10740821853875,77.50155070722376,False,valid
6441,4,1,102,18.7,morning,Birmingham,RBAC,User,normal,0.20627041840136512,True,True,209.07666586791552,98.43262867759613,207.7884884637953,86.64370161912767,False,valid
